0,4533578,6.6564410921,,
1,78008,4.8921391434,,
2,322887,5.5090505599,,
3,168627,5.2269271137,,
4,535597,5.7288381358,,
5,58983,4.7707268579,,
6,391780,5.5930422619,,
7,36883,4.5668262386,,
8,428256,5.6317034563,,
9,89721,4.9528941054,,
10,114474,5.0587068584,,
11,46271,4.6653088855,,
12,290901,5.4637452142,,
13,53199,4.7259034688,,6.3491666667
14,73064,4.8637034446,,
15,67688,4.830511682,,
16,184214,5.2653226329,,
17,58313,4.7657653849,,
18,102410,5.0103423661,,
19,49887,4.697987388,,
20,93050,4.9687163775,,
21,39011,4.5911870831,,
22,76278,4.8823992974,,
23,32691,4.5144282056,,
24,113049,5.0532667251,,
25,29800,4.4742162641,,
26,78089,4.8925898613,,
27,30475,4.4839437143,,
28,80063,4.9034318593,,
29,28053,4.4479793117,,
30,68871,4.8380363889,,
31,27723,4.442840225,,
32,74328,4.8711524471,,
33,27722,4.4428245592,,
34,50797,4.7058380642,,
35,25852,4.4124941473,,
36,54919,4.7397226207,,
37,23999,4.3801931457,,
38,39088,4.5920434496,,
39,24487,4.3889355812,,
40,47174,4.6737027027,,
41,21177,4.3258644366,,
42,32943,4.5177631463,,
43,19968,4.300334568,,
44,44327,4.6466683397,,
45,20049,4.3020927158,,
46,29688,4.4725809413,,
47,17461,4.2420691123,,
48,41040,4.6132073521,,
49,15692,4.1956782995,,
50,26592,4.4247510021,,
51,16356,4.2136771019,,
52,34979,4.5438073895,,
53,14650,4.1658376247,,
54,24521,4.3895381773,,
55,13590,4.1332194567,,
56,29719,4.473034192,,
57,13566,4.1324518127,,
58,21202,4.3263768302,,
59,12736,4.1050330504,,
60,25004,4.3980094902,,
61,12382,4.0927907997,,
62,18418,4.2652424686,,
63,12076,4.0819231044,,
64,21583,4.3341118107,,
65,11367,4.05564586,,
66,16922,4.2284516907,,
67,10758,4.0317315399,,
68,18147,4.2588048392,,
69,10288,4.0123309556,,
70,15249,4.1832413644,,
71,9763,3.9895832893,,
72,16756,4.2241703517,,
73,9378,3.9721102284,,
74,13529,4.1312656968,,
75,9225,3.9649663748,,
76,14432,4.1593265202,,
77,8937,3.9511917579,,
78,11890,4.0751818546,,
79,8523,3.9305924884,,
80,13368,4.1260664369,,
81,8157,3.9115304623,,
82,10882,4.0367087216,,
83,7808,3.8925398047,,
84,11844,4.0734983987,,
85,7102,3.851380668,,
86,10158,4.0068082085,,
87,6824,3.8340390182,,
88,11541,4.062243441,,
89,6598,3.8194123112,,
90,9404,3.9733126205,,
91,6291,3.7987196852,,
92,9844,3.993171605,,
93,6035,3.7806772744,,
94,8556,3.9322707759,,
95,5859,3.767823498,,
96,9004,3.9544354863,,
97,5818,3.7647737169,,
98,7614,3.8816128725,,
99,5534,3.7430391548,,
100,7855,3.8951461894,,
101,5222,3.7178368675,,
102,7006,3.845470133,,
103,4855,3.6861892342,,
104,7660,3.8842287696,,
105,4662,3.6685722692,,
106,6596,3.819280647,,
107,4457,3.6490426341,,
108,6640,3.8221680794,,
109,4369,3.6403820447,,
110,6189,3.7916204827,,
111,4228,3.6261349786,,
112,6246,3.7956019799,,
113,4101,3.6128897693,,
114,5353,3.7285972434,,
115,4170,3.620136055,,
116,5317,3.7256666603,,
117,3856,3.5861370252,,
118,5065,3.7045794497,,
119,3801,3.5798978696,,
120,4984,3.6975780337,,
121,3587,3.5547313767,,
122,4676,3.6698745025,,
123,3333,3.5228353137,,
124,4674,3.6696887081,,
125,3168,3.5007851729,,
126,4449,3.6482624057,,
127,3057,3.4852954387,,
128,4409,3.6443400988,,
129,2840,3.45331834,,
130,4052,3.6076694367,,
131,2898,3.4620983811,,
132,4007,3.6028193424,,
133,2806,3.4480876667,,
134,3803,3.5801263254,,
135,2749,3.4391747398,,
136,3561,3.5515719737,,
137,2751,3.4394905904,,
138,3363,3.5267268673,,
139,2616,3.4176377397,,
140,3344,3.5242662688,,
141,2626,3.4192947218,,
142,3116,3.493597449,,
143,2409,3.3818368,,
144,3069,3.4869968884,,
145,2259,3.3539162309,,
146,3039,3.4827307001,,
147,2107,3.3236645356,,
148,2864,3.4569730136,,
149,2111,3.3244882333,,
150,2861,3.4565178578,,
151,2031,3.3077099234,,
152,2687,3.4292676664,,
153,1958,3.2918126875,,
154,2611,3.4168068718,,
155,1877,3.2734642726,,
156,2551,3.4067104586,,
157,1885,3.2753113545,,
158,2290,3.3598354823,,
159,1754,3.244029589,,
160,2269,3.3558344959,,
161,1772,3.2484637176,,
162,2101,3.3224260524,,
163,1734,3.2390490931,,
164,2086,3.3193143041,,
165,1657,3.2193225084,,
166,2005,3.302114377,,
167,1553,3.1911714557,,
168,1931,3.2857822738,,
169,1529,3.1844074854,,
170,1932,3.2860071221,,
171,1495,3.1746411927,,
172,1786,3.2518814546,,
173,1396,3.1448854183,,
174,1710,3.2329961104,,
175,1341,3.1274287779,,
176,1658,3.2195845262,,
177,1335,3.1254812657,,
178,1708,3.2324878664,,
179,1308,3.116607744,,
180,1574,3.197004728,,
181,1197,3.0780941504,,
182,1476,3.1690863575,,
183,1196,3.0777311797,,
184,1463,3.1652443261,,
185,1089,3.0370278798,,
186,1452,3.1619666164,,
187,1189,3.0751818546,,
188,1387,3.1420764611,,
189,1131,3.0534626049,,
190,1348,3.1296898922,,
191,1111,3.0457140589,,
192,1300,3.1139433523,,
193,988,2.9947569446,,
194,1261,3.1007150866,,
195,972,2.9876662649,,
196,1181,3.0722498976,,
197,969,2.9863237771,,
198,1154,3.0622058088,,
199,925,2.9661417327,,
200,1181,3.0722498976,,
201,910,2.9590413923,,
202,1069,3.0289777052,,
203,824,2.9159272117,,
204,1060,3.0253058653,,
205,833,2.9206450014,,
206,1041,3.0174507295,,
207,864,2.9365137425,,
208,955,2.9800033716,,
209,816,2.9116901588,,
210,945,2.9754318085,,
211,731,2.863917377,,
212,935,2.9708116109,,
213,793,2.8992731873,,
214,921,2.9642596302,,
215,725,2.8603380066,,
216,817,2.9122220565,,
217,675,2.8293037728,,
218,898,2.9532763367,,
219,695,2.8419848046,,
220,784,2.8943160627,,
221,649,2.8122446968,,
222,758,2.8796692056,,
223,632,2.8007170783,,
224,701,2.845718018,,
225,668,2.8247764625,,
226,696,2.8426092396,,
227,624,2.7951845897,,
228,634,2.8020892579,,
229,554,2.7435097647,,
230,678,2.8312296939,,
231,571,2.7566361082,,
232,608,2.7839035793,,
233,543,2.7347998296,,
234,639,2.8055008582,,
235,567,2.7535830589,,
236,606,2.7824726242,,
237,512,2.709269961,,
238,616,2.7895807122,,
239,531,2.7250945211,,
240,606,2.7824726242,,
241,506,2.7041505168,,
242,586,2.767897616,,
243,498,2.6972293428,,
244,520,2.7160033436,,
245,458,2.660865478,,
246,511,2.7084209001,,
247,435,2.638489257,,
248,531,2.7250945211,,
249,413,2.6159500517,,
250,501,2.6998377259,,
251,416,2.6190933306,,
252,503,2.7015679851,,
253,400,2.6020599913,,
254,430,2.6334684556,,
255,407,2.6095944092,,
256,392,2.593286067,,
257,395,2.5965970956,,
258,460,2.6627578317,,
259,366,2.5634810854,,
260,408,2.6106601631,,
261,348,2.5415792439,,
262,392,2.593286067,,
263,384,2.5843312244,,
264,385,2.5854607295,,
265,355,2.5502283531,,
266,410,2.6127838567,,
267,306,2.4857214265,,
268,350,2.5440680444,,
269,348,2.5415792439,,
270,380,2.5797835966,,
271,316,2.4996870826,,
272,357,2.5526682161,,
273,315,2.4983105538,,
274,349,2.542825427,,
275,308,2.4885507165,,
276,309,2.4899584794,,
277,279,2.4456042033,,
278,335,2.525044807,,
279,301,2.4785664956,,
280,324,2.5105450102,,
281,280,2.4471580313,,
282,298,2.4742162641,,
283,253,2.4031205212,,
284,274,2.4377505628,,
285,289,2.4608978428,,
286,294,2.4683473304,,
287,236,2.372912003,,
288,285,2.45484486,,
289,250,2.3979400087,,
290,271,2.4329692909,,
291,220,2.3424226808,,
292,288,2.4593924878,,
293,249,2.3961993471,,
294,281,2.4487063199,,
295,236,2.372912003,,
296,268,2.428134794,,
297,246,2.3909351071,,
298,219,2.3404441148,,
299,216,2.3344537512,,
300,241,2.3820170426,,
301,209,2.3201462861,,
302,206,2.3138672204,,
303,220,2.3424226808,,
304,213,2.3283796034,,
305,193,2.285557309,,
306,230,2.361727836,,
307,192,2.2833012287,,
308,186,2.2695129442,,
309,211,2.3242824553,,
310,206,2.3138672204,,
311,186,2.2695129442,,
312,193,2.285557309,,
313,184,2.264817823,,
314,195,2.2900346114,,
315,163,2.2121876044,,
316,172,2.2355284469,,
317,172,2.2355284469,,
318,169,2.2278867046,,
319,160,2.2041199827,,
320,186,2.2695129442,,
321,144,2.1583624921,,
322,193,2.285557309,,
323,168,2.2253092817,,
324,195,2.2900346114,,
325,151,2.1789769473,,
326,159,2.2013971243,,
327,150,2.1760912591,,
328,162,2.2095150145,,
329,141,2.1492191127,,
330,157,2.1958996524,,
331,133,2.123851641,,
332,183,2.2624510897,,
333,141,2.1492191127,,
334,139,2.1430148003,,
335,152,2.1818435879,,
336,149,2.1731862684,,
337,130,2.1139433523,,
338,140,2.1461280357,,
339,137,2.1367205672,,
340,127,2.103803721,,
341,111,2.0453229788,,
342,150,2.1760912591,,
343,126,2.1003705451,,
344,136,2.1335389084,,
345,81,1.9084850189,,
346,131,2.1172712957,,
347,95,1.9777236053,,
348,117,2.0681858617,,
349,125,2.096910013,,
350,122,2.0863598307,,
351,120,2.079181246,,
352,127,2.103803721,,
353,101,2.0043213738,,
354,121,2.0827853703,,
355,100,2,,
356,113,2.0530784435,,
357,86,1.9344984512,,
358,102,2.0086001718,,
359,97,1.9867717343,,
360,114,2.0569048513,,
361,104,2.0170333393,,
362,111,2.0453229788,,
363,93,1.9684829486,,
364,86,1.9344984512,,
365,80,1.903089987,,
366,92,1.9637878273,,
367,93,1.9684829486,,
368,98,1.9912260757,,
369,74,1.8692317197,,
370,84,1.9242792861,,
371,77,1.8864907252,,
372,85,1.9294189257,,
373,77,1.8864907252,,
374,88,1.9444826722,,
375,72,1.8573324964,,
376,83,1.9190780924,,
377,66,1.8195439355,,
378,82,1.9138138524,,
379,81,1.9084850189,,
380,73,1.8633228601,,
381,73,1.8633228601,,
382,79,1.8976270913,,
383,70,1.84509804,,
384,98,1.9912260757,,
385,76,1.8808135923,,
386,74,1.8692317197,,
387,67,1.8260748027,,
388,67,1.8260748027,,
389,64,1.806179974,,
390,64,1.806179974,,
391,69,1.8388490907,,
392,63,1.7993405495,,
393,66,1.8195439355,,
394,76,1.8808135923,,
395,55,1.7403626895,,
396,66,1.8195439355,,
397,75,1.8750612634,,
398,53,1.7242758696,,
399,69,1.8388490907,,
400,60,1.7781512504,,
401,67,1.8260748027,,
402,49,1.69019608,,
403,58,1.7634279936,,
404,65,1.8129133566,,
405,50,1.6989700043,,
406,50,1.6989700043,,
407,55,1.7403626895,,
408,47,1.6720978579,,
409,55,1.7403626895,,
410,56,1.748188027,,
411,60,1.7781512504,,
412,45,1.6532125138,,
413,60,1.7781512504,,
414,31,1.4913616938,,
415,34,1.531478917,,
416,59,1.7708520116,,
417,59,1.7708520116,,
418,57,1.7558748557,,
419,50,1.6989700043,,
420,63,1.7993405495,,
421,47,1.6720978579,,
422,41,1.6127838567,,
423,47,1.6720978579,,
424,45,1.6532125138,,
425,35,1.5440680444,,
426,37,1.5682017241,,
427,40,1.6020599913,,
428,44,1.6434526765,,
429,35,1.5440680444,,
430,39,1.591064607,,
431,46,1.6627578317,,
432,37,1.5682017241,,
433,46,1.6627578317,,
434,55,1.7403626895,,
435,31,1.4913616938,,
436,42,1.6232492904,,
437,38,1.5797835966,,
438,37,1.5682017241,,
439,40,1.6020599913,,
440,34,1.531478917,,
441,32,1.5051499783,,
442,27,1.4313637642,,
443,39,1.591064607,,
444,29,1.4623979979,,
445,42,1.6232492904,,
446,33,1.5185139399,,
447,34,1.531478917,,
448,28,1.4471580313,,
449,21,1.3222192947,,
450,30,1.4771212547,,
451,30,1.4771212547,,
452,32,1.5051499783,,
453,27,1.4313637642,,
454,33,1.5185139399,,
455,34,1.531478917,,
456,26,1.414973348,,
457,29,1.4623979979,,
458,29,1.4623979979,,
459,25,1.3979400087,,
460,24,1.3802112417,,
461,17,1.2304489214,,
462,29,1.4623979979,,
463,23,1.361727836,,
464,29,1.4623979979,,
465,22,1.3424226808,,
466,37,1.5682017241,,
467,24,1.3802112417,,
468,26,1.414973348,,
469,18,1.2552725051,,
470,24,1.3802112417,,
471,22,1.3424226808,,
472,27,1.4313637642,,
473,19,1.278753601,,
474,22,1.3424226808,,
475,21,1.3222192947,,
476,26,1.414973348,,
477,21,1.3222192947,,
478,23,1.361727836,,
479,24,1.3802112417,,
480,20,1.3010299957,,
481,20,1.3010299957,,
482,21,1.3222192947,,
483,20,1.3010299957,,
484,18,1.2552725051,,
485,24,1.3802112417,,
486,19,1.278753601,,
487,15,1.1760912591,,
488,13,1.1139433523,,
489,27,1.4313637642,,
490,19,1.278753601,,
491,17,1.2304489214,,
492,13,1.1139433523,,
493,24,1.3802112417,,
494,19,1.278753601,,
495,19,1.278753601,,
496,17,1.2304489214,,
497,12,1.079181246,,
498,21,1.3222192947,,
499,10,1,,
500,19,1.278753601,,
501,16,1.2041199827,,
502,21,1.3222192947,,
503,15,1.1760912591,,
504,11,1.0413926852,,
505,20,1.3010299957,,
506,22,1.3424226808,,
507,14,1.1461280357,,
508,13,1.1139433523,,
509,15,1.1760912591,,
510,15,1.1760912591,,
511,14,1.1461280357,,
512,14,1.1461280357,,
513,13,1.1139433523,,
514,15,1.1760912591,,
515,13,1.1139433523,,
516,12,1.079181246,,
517,13,1.1139433523,,
518,20,1.3010299957,,
519,13,1.1139433523,,
520,16,1.2041199827,,
521,9,0.9542425094,,
522,15,1.1760912591,,
523,3,0.4771212547,,
524,17,1.2304489214,,
525,13,1.1139433523,,
526,12,1.079181246,,
527,19,1.278753601,,
528,10,1,,
529,13,1.1139433523,,
530,15,1.1760912591,,
531,11,1.0413926852,,
532,13,1.1139433523,,
533,9,0.9542425094,,
534,13,1.1139433523,,
535,13,1.1139433523,,
536,10,1,,
537,10,1,,
538,5,0.6989700043,,
539,5,0.6989700043,,
540,9,0.9542425094,,
541,12,1.079181246,,
542,7,0.84509804,,
543,14,1.1461280357,,
544,8,0.903089987,,
545,11,1.0413926852,,
546,13,1.1139433523,,
547,10,1,,
548,15,1.1760912591,,
549,7,0.84509804,,
550,10,1,,
551,12,1.079181246,,
552,14,1.1461280357,,
553,9,0.9542425094,,
554,10,1,,
555,10,1,,
556,7,0.84509804,,
557,5,0.6989700043,,
558,7,0.84509804,,
559,7,0.84509804,,
560,6,0.7781512504,,
561,14,1.1461280357,,
562,9,0.9542425094,,
563,6,0.7781512504,,
564,5,0.6989700043,,
565,9,0.9542425094,,
566,8,0.903089987,,
567,12,1.079181246,,
568,13,1.1139433523,,
569,6,0.7781512504,,
570,12,1.079181246,,
571,7,0.84509804,,
572,7,0.84509804,,
573,9,0.9542425094,,
574,5,0.6989700043,,
575,4,0.6020599913,,
576,11,1.0413926852,,
577,12,1.079181246,,
578,4,0.6020599913,,
579,4,0.6020599913,,
580,6,0.7781512504,,
581,11,1.0413926852,,
582,8,0.903089987,,
583,4,0.6020599913,,
584,7,0.84509804,,
585,6,0.7781512504,,
586,4,0.6020599913,,
587,7,0.84509804,,
588,8,0.903089987,,
589,3,0.4771212547,,
590,4,0.6020599913,,
591,3,0.4771212547,,
592,4,0.6020599913,,
593,3,0.4771212547,,
594,6,0.7781512504,,
595,8,0.903089987,,
596,8,0.903089987,,
597,6,0.7781512504,,
598,7,0.84509804,,
599,3,0.4771212547,,
600,5,0.6989700043,,
601,5,0.6989700043,,
602,6,0.7781512504,,
603,4,0.6020599913,,
604,8,0.903089987,,
605,4,0.6020599913,,
606,3,0.4771212547,,
607,5,0.6989700043,,
608,8,0.903089987,,
609,5,0.6989700043,,
610,2,0.3010299957,,
611,3,0.4771212547,,
612,4,0.6020599913,,
613,2,0.3010299957,,
614,5,0.6989700043,,
615,8,0.903089987,,
616,4,0.6020599913,,
617,4,0.6020599913,,
618,3,0.4771212547,,
619,7,0.84509804,,
620,3,0.4771212547,,
621,5,0.6989700043,,
622,5,0.6989700043,,
623,5,0.6989700043,,
624,3,0.4771212547,,
625,3,0.4771212547,,
626,1,0,,
627,2,0.3010299957,,
628,2,0.3010299957,,
629,5,0.6989700043,,
630,4,0.6020599913,,
631,6,0.7781512504,,
632,0,0,,
633,1,0,,
634,4,0.6020599913,,
635,2,0.3010299957,,
636,2,0.3010299957,,
637,6,0.7781512504,,
638,3,0.4771212547,,
639,4,0.6020599913,,
640,1,0,,
641,3,0.4771212547,,
642,2,0.3010299957,,
643,1,0,,
644,2,0.3010299957,,
645,4,0.6020599913,,
646,3,0.4771212547,,
647,1,0,,
648,2,0.3010299957,,
649,3,0.4771212547,,
650,6,0.7781512504,,
651,3,0.4771212547,,
652,2,0.3010299957,,
653,4,0.6020599913,,
654,2,0.3010299957,,
655,4,0.6020599913,,
656,1,0,,
657,4,0.6020599913,,
658,2,0.3010299957,,
659,1,0,,
660,3,0.4771212547,,
661,5,0.6989700043,,
662,2,0.3010299957,,
663,1,0,,
664,5,0.6989700043,,
665,1,0,,
666,3,0.4771212547,,
667,0,0,,
668,0,0,,
669,3,0.4771212547,,
670,1,0,,
671,3,0.4771212547,,
672,3,0.4771212547,,
673,3,0.4771212547,,
674,2,0.3010299957,,
675,2,0.3010299957,,
676,4,0.6020599913,,
677,3,0.4771212547,,
678,4,0.6020599913,,
679,2,0.3010299957,,
680,5,0.6989700043,,
681,2,0.3010299957,,
682,2,0.3010299957,,
683,3,0.4771212547,,
684,2,0.3010299957,,
685,2,0.3010299957,,
686,1,0,,
687,4,0.6020599913,,
688,1,0,,
689,0,0,,
690,2,0.3010299957,,
691,2,0.3010299957,,
692,1,0,,
693,1,0,,
694,2,0.3010299957,,
695,0,0,,
696,2,0.3010299957,,
697,1,0,,
698,2,0.3010299957,,
699,1,0,,
700,3,0.4771212547,,
701,2,0.3010299957,,
702,4,0.6020599913,,
703,1,0,,
704,0,0,,
705,0,0,,
706,2,0.3010299957,,
707,1,0,,
708,0,0,,
709,2,0.3010299957,,
710,2,0.3010299957,,
711,4,0.6020599913,,
712,1,0,,
713,0,0,,
714,0,0,,
715,1,0,,
716,2,0.3010299957,,
717,1,0,,
718,2,0.3010299957,,
719,0,0,,
720,0,0,,
721,1,0,,
722,0,0,,
723,1,0,,
724,2,0.3010299957,,
725,1,0,,
726,2,0.3010299957,,
727,2,0.3010299957,,
728,1,0,,
729,0,0,,
730,3,0.4771212547,,
731,0,0,,
732,0,0,,
733,3,0.4771212547,,
734,1,0,,
735,0,0,,
736,2,0.3010299957,,
737,4,0.6020599913,,
738,1,0,,
739,2,0.3010299957,,
740,0,0,,
741,0,0,,
742,1,0,,
743,0,0,,
744,1,0,,
745,0,0,,
746,0,0,,
747,2,0.3010299957,,
748,1,0,,
749,2,0.3010299957,,
750,4,0.6020599913,,
751,0,0,,
752,2,0.3010299957,,
753,1,0,,
754,1,0,,
755,1,0,,
756,0,0,,
757,0,0,,
758,0,0,,
759,0,0,,
760,0,0,,
761,0,0,,
762,1,0,,
763,0,0,,
764,0,0,,
765,0,0,,
766,0,0,,
767,0,0,,
768,1,0,,
769,2,0.3010299957,,
770,0,0,,
771,1,0,,
772,0,0,,
773,1,0,,
774,2,0.3010299957,,
775,0,0,,
776,2,0.3010299957,,
777,0,0,,
778,1,0,,
779,0,0,,
780,1,0,,
781,1,0,,
782,0,0,,
783,0,0,,
784,1,0,,
785,1,0,,
786,3,0.4771212547,,
787,1,0,,
788,1,0,,
789,0,0,,
790,0,0,,
791,0,0,,
792,0,0,,
793,1,0,,
794,1,0,,
795,0,0,,
796,1,0,,
797,0,0,,
798,0,0,,
799,1,0,,
800,0,0,,
801,1,0,,
802,1,0,,
803,0,0,,
804,0,0,,
805,1,0,,
806,1,0,,
807,1,0,,
808,0,0,,
809,0,0,,
810,0,0,,
811,0,0,,
812,0,0,,
813,1,0,,
814,0,0,,
815,0,0,,
816,0,0,,
817,0,0,,
818,1,0,,
819,0,0,,
820,0,0,,
821,0,0,,
822,1,0,,
823,0,0,,
824,1,0,,
825,2,0.3010299957,,
826,0,0,,
827,0,0,,
828,0,0,,
829,0,0,,
830,1,0,,
831,0,0,,
832,0,0,,
833,0,0,,
834,0,0,,
835,0,0,,
836,1,0,,
837,0,0,,
838,0,0,,
839,0,0,,
840,0,0,,
841,1,0,,
842,1,0,,
843,0,0,,
844,0,0,,
845,1,0,,
846,0,0,,
847,0,0,,
848,0,0,,
849,1,0,,
850,1,0,,
851,0,0,,
852,0,0,,
853,0,0,,
854,1,0,,
855,0,0,,
856,0,0,,
857,1,0,,
858,1,0,,
859,0,0,,
860,0,0,,
861,0,0,,
862,1,0,,
863,0,0,,
864,1,0,,
865,0,0,,
866,0,0,,
867,1,0,,
868,0,0,,
869,0,0,,
870,0,0,,
871,1,0,,
872,0,0,,
873,0,0,,
874,0,0,,
875,0,0,,
876,0,0,,
877,0,0,,
878,0,0,,
879,0,0,,
880,1,0,,
881,0,0,,
882,0,0,,
883,0,0,,
884,0,0,,
885,0,0,,
886,1,0,,
887,0,0,,
888,1,0,,
889,1,0,,
890,0,0,,
891,0,0,,
892,0,0,,
893,0,0,,
894,1,0,,
895,0,0,,
896,0,0,,
897,0,0,,
898,0,0,,
899,0,0,,
900,1,0,,
901,1,0,,
902,1,0,,
903,1,0,,
904,0,0,,
905,0,0,,
906,0,0,,
907,0,0,,
908,0,0,,
909,1,0,,
910,0,0,,
911,0,0,,
912,0,0,,
913,0,0,,
914,0,0,,
915,0,0,,
916,0,0,,
917,0,0,,
918,0,0,,
919,0,0,,
920,0,0,,
921,0,0,,
922,0,0,,
923,0,0,,
924,0,0,,
925,0,0,,
926,0,0,,
927,1,0,,
928,0,0,,
929,1,0,,
930,0,0,,
931,0,0,,
932,0,0,,
933,0,0,,
934,0,0,,
935,0,0,,
936,0,0,,
937,0,0,,
938,0,0,,
939,0,0,,
940,0,0,,
941,0,0,,
942,1,0,,
943,0,0,,
944,0,0,,
945,0,0,,
946,1,0,,
947,0,0,,
948,0,0,,
949,0,0,,
950,0,0,,
951,0,0,,
952,0,0,,
953,0,0,,
954,1,0,,
955,0,0,,
956,1,0,,
957,0,0,,
958,0,0,,
959,0,0,,
960,1,0,,
961,0,0,,
962,0,0,,
963,0,0,,
964,0,0,,
965,0,0,,
966,0,0,,
967,0,0,,
968,0,0,,
969,0,0,,
970,1,0,,
971,0,0,,
972,0,0,,
973,0,0,,
974,0,0,,
975,0,0,,
976,0,0,,
977,0,0,,
978,0,0,,
979,0,0,,
980,0,0,,
981,0,0,,
982,0,0,,
983,0,0,,
984,0,0,,
985,0,0,,
986,0,0,,
987,0,0,,
988,0,0,,
989,0,0,,
990,0,0,,
991,0,0,,
992,0,0,,
993,0,0,,
994,0,0,,
995,0,0,,
996,0,0,,
997,0,0,,
998,0,0,,
999,0,0,,
1000,0,0,,
1001,1,0,,
1002,0,0,,
1003,0,0,,
1004,1,0,,
1005,0,0,,
1006,0,0,,
1007,0,0,,
1008,0,0,,
1009,0,0,,
1010,0,0,,
1011,0,0,,
1012,0,0,,
1013,0,0,,
1014,0,0,,
1015,0,0,,
1016,0,0,,
1017,0,0,,
1018,0,0,,
1019,0,0,,
1020,0,0,,
1021,0,0,,
1022,0,0,,
1023,0,0,,
1024,0,0,,
1025,0,0,,
1026,0,0,,
1027,0,0,,
1028,0,0,,
1029,0,0,,
1030,0,0,,
1031,0,0,,
1032,0,0,,
1033,0,0,,
1034,0,0,,
1035,0,0,,
1036,0,0,,
1037,0,0,,
1038,0,0,,
1039,0,0,,
1040,0,0,,
1041,0,0,,
1042,0,0,,
1043,0,0,,
1044,0,0,,
1045,0,0,,
1046,0,0,,
1047,0,0,,
1048,0,0,,
1049,0,0,,
1050,0,0,,
1051,0,0,,
1052,0,0,,
1053,0,0,,
1054,0,0,,
1055,0,0,,
1056,0,0,,
1057,0,0,,
1058,0,0,,
1059,0,0,,
1060,0,0,,
1061,0,0,,
1062,0,0,,
1063,0,0,,
1064,0,0,,
1065,0,0,,
1066,0,0,,
1067,1,0,,
1068,0,0,,
1069,0,0,,
1070,0,0,,
1071,0,0,,
1072,0,0,,
1073,0,0,,
1074,0,0,,
1075,0,0,,
1076,0,0,,
1077,0,0,,
1078,0,0,,
1079,0,0,,
1080,0,0,,
1081,0,0,,
1082,0,0,,
1083,0,0,,
1084,0,0,,
1085,0,0,,
1086,0,0,,
1087,0,0,,
1088,0,0,,
1089,0,0,,
1090,0,0,,
1091,0,0,,
1092,0,0,,
1093,0,0,,
1094,0,0,,
1095,0,0,,
1096,0,0,,
1097,0,0,,
1098,0,0,,
1099,0,0,,
1100,0,0,,
1101,0,0,,
1102,0,0,,
1103,0,0,,
1104,0,0,,
1105,0,0,,
1106,0,0,,
1107,0,0,,
1108,0,0,,
1109,0,0,,
1110,0,0,,
1111,0,0,,
1112,0,0,,
1113,0,0,,
1114,0,0,,
1115,0,0,,
1116,0,0,,
1117,0,0,,
1118,0,0,,
1119,0,0,,
1120,0,0,,
1121,0,0,,
1122,0,0,,
1123,0,0,,
1124,0,0,,
1125,0,0,,
1126,1,0,,
